Podcast_Title,Start_Time,End_Time,Auto_Label,Text,Coin,Sentiment
Altcoin Daily_20210508_LAST CHANCE to Become a Millionaire with Cryptocurrency in 2021! _ BitBoy Crypto Interview.en.vtt,00:54:49.599,00:54:58.079,BTC,love you guys you guys are awesome can't wait are you guys going to bitcoin 2021 is that in miami yeah we're not oh you're not are you going to,BTC,
Altcoin Daily_20210508_LAST CHANCE to Become a Millionaire with Cryptocurrency in 2021! _ BitBoy Crypto Interview.en.vtt,00:54:58.079,00:55:04.480,BTC,yeah of course i go to all the conferences now there's only been one there'll be two no that's a bitcoin only conference right uh yeah they're probably going to,BTC,
Altcoin Daily_20210508_LAST CHANCE to Become a Millionaire with Cryptocurrency in 2021! _ BitBoy Crypto Interview.en.vtt,00:55:13.040,00:55:20.480,BTC,all the people there because they don't even want your moth to go yeah i know that's so crazy well you know the thing about the bitcoin maxi cult is,BTC,
Altcoin Daily_20210508_LAST CHANCE to Become a Millionaire with Cryptocurrency in 2021! _ BitBoy Crypto Interview.en.vtt,00:56:27.040,00:56:32.799,BTC,i'm not i'm not scared i know a lot of the bitcoin maxies hate me but you know a lot of it's in good fun so but yeah i can't,BTC,
Altcoin Daily_20210508_Top 3 Mistakes NEW Cryptocurrency Investors Should Avoid in 2021! _ BitBoy Crypto.en.vtt,00:04:34.400,00:04:47.120,crypto_space,group inference yes great perspective to watch the full conversation there's a link down below in the video description and if you're interested in learning more about cryptocurrency click subscribe,,
"Altcoin Daily_20210509_Elrond (eGLD) vs Cardano, Ethereum, & Polkadot! (BIG ELROND PRICE PREDICTION) Hashoshi Interview.en.vtt",00:01:08.400,00:01:18.000,ETH,i picked that up sort of early on in those days and it's been really good to me since then building out full stack applications that leverage ethereum and building,ETH,
"Altcoin Daily_20210509_Elrond (eGLD) vs Cardano, Ethereum, & Polkadot! (BIG ELROND PRICE PREDICTION) Hashoshi Interview.en.vtt",00:01:18.000,00:01:29.439,ETH,out smart contracts for things like nfts and fungible tokens it's it's amazing cool but besides ethereum which other uh blockchains are people asking you to develop on yeah i,ETH,
"Altcoin Daily_20210509_Elrond (eGLD) vs Cardano, Ethereum, & Polkadot! (BIG ELROND PRICE PREDICTION) Hashoshi Interview.en.vtt",00:02:22.879,00:02:32.239,ETH,and ethereum i assume you're a big bull on both how do you think about it definitely definitely i mean i think first of all retrospectively looking back right it's,ETH,
"Altcoin Daily_20210509_Elrond (eGLD) vs Cardano, Ethereum, & Polkadot! (BIG ELROND PRICE PREDICTION) Hashoshi Interview.en.vtt",00:03:54.560,00:04:03.200,ETH,1559 everyone's happy deflationary eth sends us to the moon i don't know that it works out that way from just a pure governance and tech perspective but i think,ETH,
"Altcoin Daily_20210509_Elrond (eGLD) vs Cardano, Ethereum, & Polkadot! (BIG ELROND PRICE PREDICTION) Hashoshi Interview.en.vtt",00:08:09.599,00:08:15.280,ETH,because i tend to think like oh we already have a bitcoin we already have an ethereum and we have the cardanos and polka dots so it's i mean l,ETH,
"Altcoin Daily_20210509_Elrond (eGLD) vs Cardano, Ethereum, & Polkadot! (BIG ELROND PRICE PREDICTION) Hashoshi Interview.en.vtt",00:08:31.360,00:08:40.959,ETH,peer-to-peer transactions maybe they aren't a store of value per se of course that becomes an argument right people say oh eth is a store of value but i really,ETH,
"Altcoin Daily_20210509_Elrond (eGLD) vs Cardano, Ethereum, & Polkadot! (BIG ELROND PRICE PREDICTION) Hashoshi Interview.en.vtt",00:14:33.040,00:14:40.320,crypto_space,that is enough for you to sort of make a determination as to whether or not this project is going to make an impact and then you can start diving,,
"Altcoin Daily_20210509_Elrond (eGLD) vs Cardano, Ethereum, & Polkadot! (BIG ELROND PRICE PREDICTION) Hashoshi Interview.en.vtt",00:15:59.120,00:16:04.959,BTC,is because yeah that's what a lot some a lot of people think like perhaps we don't see the 80 drop in bitcoin my because this is the first time,BTC,
Altcoin Daily_20210510_Big Things Are Happening in Cryptocurrency in May 2021! Cardano & Vechain HODLERS - BE READY!.en.vtt,00:00:11.519,00:00:22.960,DOGE,want to stay informed today we discuss the latest news involving ethereum involving cardano involving dogecoin involving v chain involving some lower cap altcoins and much much more so like,DOGE,
Altcoin Daily_20210510_Big Things Are Happening in Cryptocurrency in May 2021! Cardano & Vechain HODLERS - BE READY!.en.vtt,00:01:08.159,00:01:19.040,ETH,the market potential for bitcoin and ethereum is global as opposed to companies like apple like facebook they wish they were global they want to be global but china for,ETH,
Altcoin Daily_20210510_Big Things Are Happening in Cryptocurrency in May 2021! Cardano & Vechain HODLERS - BE READY!.en.vtt,00:01:28.159,00:01:38.079,ETH,plugging in to these monetary networks like bitcoin like ethereum not even so much because they want to but they kind of have to or risk getting left behind that,ETH,
Altcoin Daily_20210510_Big Things Are Happening in Cryptocurrency in May 2021! Cardano & Vechain HODLERS - BE READY!.en.vtt,00:02:26.640,00:02:36.640,ETH,eth for investors then to be able to invest in in a direct quote the trust provides direct exposure to ethereum and the shares of the trust are valued on,ETH,
Altcoin Daily_20210510_Big Things Are Happening in Cryptocurrency in May 2021! Cardano & Vechain HODLERS - BE READY!.en.vtt,00:04:45.360,00:05:00.479,DOGE,interesting metric to be aware of as retail continues to enter okay next piece of dogecoin news elon musk's spacex is launching a dogecoin moon mission no it's not a,DOGE,
Altcoin Daily_20210510_Big Things Are Happening in Cryptocurrency in May 2021! Cardano & Vechain HODLERS - BE READY!.en.vtt,00:05:00.479,00:05:13.360,DOGE,joke elon musk's private space exploration company spacex took payment in dogecoin for a moon mission next year what a time to be alive now me personally i kind of,DOGE,
Altcoin Daily_20210510_Big Things Are Happening in Cryptocurrency in May 2021! Cardano & Vechain HODLERS - BE READY!.en.vtt,00:05:13.360,00:05:23.680,DOGE,thought elon would get the dogecoin hype out of a system at least for a while with snl but turns out he is more into doge than ever spacex will,DOGE,
Altcoin Daily_20210510_Big Things Are Happening in Cryptocurrency in May 2021! Cardano & Vechain HODLERS - BE READY!.en.vtt,00:05:23.680,00:05:37.440,DOGE,launch doge one the first ever commercial lunar payload paid for entirely in dogecoin according to the spacex ceo elon musk dogecoin will be the first crypto in the first,DOGE,
Altcoin Daily_20210510_Big Things Are Happening in Cryptocurrency in May 2021! Cardano & Vechain HODLERS - BE READY!.en.vtt,00:05:37.440,00:05:49.120,DOGE,meme in space now actually bitcoin was slash is the first cryptocurrency in space there are bitcoin satellites but dogecoin is aiming to be the second here is the direct,DOGE,
Altcoin Daily_20210510_Big Things Are Happening in Cryptocurrency in May 2021! Cardano & Vechain HODLERS - BE READY!.en.vtt,00:05:49.120,00:06:02.800,DOGE,tweet from elon musk spacex launching satellite doge1 to the moon next year mission paid for entirely in doge first crypto first meme in space to the moon interesting while,DOGE,
Altcoin Daily_20210510_Big Things Are Happening in Cryptocurrency in May 2021! Cardano & Vechain HODLERS - BE READY!.en.vtt,00:06:02.800,00:06:14.560,DOGE,geometric energy did not specify the exact amount of dogecoin involved in the transaction with spacex the firm's ceo samuel reed said that having officially transacted with doge for a,DOGE,
Altcoin Daily_20210510_Big Things Are Happening in Cryptocurrency in May 2021! Cardano & Vechain HODLERS - BE READY!.en.vtt,00:06:14.560,00:06:24.400,DOGE,deal of this magnitude the two companies have solidified doge as a unit of account for lunar business in the space sector let me know what you think down below,DOGE,
Altcoin Daily_20210510_Big Things Are Happening in Cryptocurrency in May 2021! Cardano & Vechain HODLERS - BE READY!.en.vtt,00:06:38.319,00:06:53.759,DOGE,choosing to use dogecoin next piece of news for cardano and stellar ada and xlm are now tradable at boris stuttgart germany's second largest stock exchange so a step forward,DOGE,
Altcoin Daily_20210510_Big Things Are Happening in Cryptocurrency in May 2021! Cardano & Vechain HODLERS - BE READY!.en.vtt,00:07:07.120,00:07:20.000,crypto_space,in a direct quote from the exchange interest in cryptocurrencies continues to grow and to market momentum remain strong with the etns investors can now participate in the price development,,
Altcoin Daily_20210511_Cardano To Lead Altcoin Explosion! (Watch Before June 19 2021) Top 4 Best Coins! Cryptocurrency News.en.vtt,00:00:24.960,00:00:37.680,DOGE,on ethereum polka dot dogecoin of course the reason that you subscribe is because on a daily basis we break down everything going on in the cryptocurrency space congratulations to,DOGE,
Altcoin Daily_20210511_Cardano To Lead Altcoin Explosion! (Watch Before June 19 2021) Top 4 Best Coins! Cryptocurrency News.en.vtt,00:02:25.920,00:02:35.519,BTC,of a launch pad you better believe that bitcoin looks bullish and again be prepared once bitcoin goes on one of its major rallies like we've seen plenty of times,BTC,
Altcoin Daily_20210511_Cardano To Lead Altcoin Explosion! (Watch Before June 19 2021) Top 4 Best Coins! Cryptocurrency News.en.vtt,00:04:47.919,00:04:59.520,BTC,up with bitcoin realize that while i'm bullish on many of these altcoins in the context of this bitcoin bull cycle beyond one cycle you know i'm bullish on bitcoin,BTC,
Altcoin Daily_20210511_Cardano To Lead Altcoin Explosion! (Watch Before June 19 2021) Top 4 Best Coins! Cryptocurrency News.en.vtt,00:05:08.960,00:05:17.440,DOGE,to a dogecoin at 50 cents and if that's the way you're investing with unit bias you're probably going to get burned so think about it like this one tenth,DOGE,
Altcoin Daily_20210511_Cardano To Lead Altcoin Explosion! (Watch Before June 19 2021) Top 4 Best Coins! Cryptocurrency News.en.vtt,00:06:00.319,00:06:12.400,ETH,demand to build in the ethereum ecosystem there's demand to use and utilize the ethereum block space we can see that because ethereum fees continue to remain high ethereum not,ETH,
Altcoin Daily_20210511_Cardano To Lead Altcoin Explosion! (Watch Before June 19 2021) Top 4 Best Coins! Cryptocurrency News.en.vtt,00:07:27.199,00:07:37.520,DOGE,saying these dogecoin killers these shiba inu coins are basically causing such high gas fees for ethereum a lot of people are still saying ethereum's useless because of the high,DOGE,
"Altcoin Daily_20210512_BITCOIN TO HIT 250K! _ VERY BULLISH FOR ETHEREUM, AAVE, EOS, & TOP ALTCOINS IN 2021! _ CRYPTO NEWS.en.vtt",00:00:39.040,00:00:48.719,crypto_space,why watch this and then let me know if you agree or if you disagree mark switching gears to crypto why do you have a 250 000 price target on,,
"Altcoin Daily_20210512_BITCOIN TO HIT 250K! _ VERY BULLISH FOR ETHEREUM, AAVE, EOS, & TOP ALTCOINS IN 2021! _ CRYPTO NEWS.en.vtt",00:01:02.480,00:01:15.200,crypto_space,migration to the trust net where we don't no longer need the trusted middlemen to exchange value value over internet protocol using blockchain technology is maybe the most important advance,,
"Altcoin Daily_20210512_BITCOIN TO HIT 250K! _ VERY BULLISH FOR ETHEREUM, AAVE, EOS, & TOP ALTCOINS IN 2021! _ CRYPTO NEWS.en.vtt",00:01:15.200,00:01:25.360,BTC,uh this century and so bitcoin is the first use case of blockchain technology it is digital gold so if you think about the monetary value of gold it's about,BTC,
"Altcoin Daily_20210512_BITCOIN TO HIT 250K! _ VERY BULLISH FOR ETHEREUM, AAVE, EOS, & TOP ALTCOINS IN 2021! _ CRYPTO NEWS.en.vtt",00:01:25.360,00:01:35.360,crypto_space,four trillion dollars total gold's about eight trillion the monetary value is about four trillion if we get to that level of equivalence which i think we will see gold,,
"Altcoin Daily_20210512_BITCOIN TO HIT 250K! _ VERY BULLISH FOR ETHEREUM, AAVE, EOS, & TOP ALTCOINS IN 2021! _ CRYPTO NEWS.en.vtt",00:02:05.040,00:02:13.360,BTC,equivalents at 4 trillion makes it a 250 000 asset i think over many many years it'll be multiples of that but we won't talk about the price of bitcoin,BTC,
"Altcoin Daily_20210512_BITCOIN TO HIT 250K! _ VERY BULLISH FOR ETHEREUM, AAVE, EOS, & TOP ALTCOINS IN 2021! _ CRYPTO NEWS.en.vtt",00:05:24.080,00:05:37.280,crypto_space,while also raising over 300 million in strategic funding so what this means to you is that this new eos-based exchange bullish global has possibly the most amount of funding,,
"Altcoin Daily_20210512_BITCOIN TO HIT 250K! _ VERY BULLISH FOR ETHEREUM, AAVE, EOS, & TOP ALTCOINS IN 2021! _ CRYPTO NEWS.en.vtt",00:06:39.520,00:06:51.599,crypto_space,seller in other words the exchange could allow eos to take a share of the booming decentralized finance market in which people can earn interest borrow funds and trade derivatives,,
"Altcoin Daily_20210512_BITCOIN TO HIT 250K! _ VERY BULLISH FOR ETHEREUM, AAVE, EOS, & TOP ALTCOINS IN 2021! _ CRYPTO NEWS.en.vtt",00:07:25.599,00:07:36.720,DOGE,surges over 45 percent as it joins dog pack with woofy obviously we've seen a lot of hype and pump from dogecoin as of late from that a lot of,DOGE,
"Altcoin Daily_20210513_CARDANO HOLDERS GETTING RICH! (ADA HITS $2) MAJOR BITCOIN, ETHEREUM, BINANCE & CRYPTOCURRENCY NEWS.en.vtt",00:03:24.000,00:03:36.239,BTC,energy than bitcoin he understands that most mining in china uses hydroelectric power he understands that the internet uses 10 percent of the world's energy and nobody is refusing to,BTC,
"Altcoin Daily_20210513_CARDANO HOLDERS GETTING RICH! (ADA HITS $2) MAJOR BITCOIN, ETHEREUM, BINANCE & CRYPTOCURRENCY NEWS.en.vtt",00:03:36.239,00:03:48.959,BTC,use the internet so elon the only bad energy i see are the vibes coming from you towards the bitcoin community and i'd like to thank our sponsor actually for,BTC,
"Altcoin Daily_20210513_CARDANO HOLDERS GETTING RICH! (ADA HITS $2) MAJOR BITCOIN, ETHEREUM, BINANCE & CRYPTOCURRENCY NEWS.en.vtt",00:06:47.360,00:06:59.440,BTC,years now and in my opinion especially with bitcoin and plenty of other coins we are nowhere near the top yes i think we're more than halfway through this bull,BTC,
"Altcoin Daily_20210513_CARDANO HOLDERS GETTING RICH! (ADA HITS $2) MAJOR BITCOIN, ETHEREUM, BINANCE & CRYPTOCURRENCY NEWS.en.vtt",00:07:06.400,00:07:16.000,BTC,surprised when some of your favorite coins drop by 20 30 40 which is common with bitcoin in bull market so you can only imagine how common that is with,BTC,
"Altcoin Daily_20210513_CARDANO HOLDERS GETTING RICH! (ADA HITS $2) MAJOR BITCOIN, ETHEREUM, BINANCE & CRYPTOCURRENCY NEWS.en.vtt",00:08:04.240,00:08:13.680,BTC,bitcoin reverse repo notes i'm not saying it's a good thing or a bad thing i'm just saying this is the state of tether now and you should know samsung,BTC,
"Altcoin Daily_20210513_CARDANO HOLDERS GETTING RICH! (ADA HITS $2) MAJOR BITCOIN, ETHEREUM, BINANCE & CRYPTOCURRENCY NEWS.en.vtt",00:10:20.480,00:10:30.640,BTC,this is bullish for bitcoin in general so i wanted to leave you with that if you're new to the channel make sure you subscribe we drop a video every,BTC,
Altcoin Daily_20210515_CARDANO SLEEPING GIANT CRYPTOCURRENCY OF 2021 (CRAZY ADA PRICE PREDICTION) CARDANO GOOD INVESTMENT.en.vtt,00:00:24.119,00:00:36.800,DOGE,cryptocurrency space today's video is no different i'm going to clue you in the latest news dogecoin bitcoin ethereum everything that is notable going on in the space today we,DOGE,
Altcoin Daily_20210515_CARDANO SLEEPING GIANT CRYPTOCURRENCY OF 2021 (CRAZY ADA PRICE PREDICTION) CARDANO GOOD INVESTMENT.en.vtt,00:03:27.440,00:03:41.040,crypto_space,is currently soliciting tesla to accept its native cryptocurrency ada for tesla cars this is because tesla put out a statement saying that it is seeking low energy cryptocurrencies following,,
Altcoin Daily_20210515_CARDANO SLEEPING GIANT CRYPTOCURRENCY OF 2021 (CRAZY ADA PRICE PREDICTION) CARDANO GOOD INVESTMENT.en.vtt,00:03:41.040,00:03:54.000,BTC,its suspension for bitcoin payments yesterday so ada for tesla cars your cardano for tesla would you do this do you think this is a good fit now there is,BTC,
Altcoin Daily_20210515_CARDANO SLEEPING GIANT CRYPTOCURRENCY OF 2021 (CRAZY ADA PRICE PREDICTION) CARDANO GOOD INVESTMENT.en.vtt,00:08:11.360,00:08:20.000,BTC,media is doing this on purpose as soon as the media and all their friends fill their bags they'll turn bullish on bitcoin so keep that in mind it's just,BTC,
Altcoin Daily_20210515_CARDANO SLEEPING GIANT CRYPTOCURRENCY OF 2021 (CRAZY ADA PRICE PREDICTION) CARDANO GOOD INVESTMENT.en.vtt,00:08:20.000,00:08:31.360,BTC,my opinion but i think we've seen that time and time before now if you're being intellectually honest this is what you would say regarding the bitcoin proof-of-work conversation blackrock,BTC,
Altcoin Daily_20210515_CARDANO SLEEPING GIANT CRYPTOCURRENCY OF 2021 (CRAZY ADA PRICE PREDICTION) CARDANO GOOD INVESTMENT.en.vtt,00:08:43.039,00:08:53.920,BTC,world is calling bitcoin an asset with staying power so keep in mind bitcoin is number one for a reason it is a market mover and besides you know what,BTC,
Altcoin Daily_20210515_CARDANO SLEEPING GIANT CRYPTOCURRENCY OF 2021 (CRAZY ADA PRICE PREDICTION) CARDANO GOOD INVESTMENT.en.vtt,00:10:20.800,00:10:31.760,DOGE,keep a moon bag of said altcoin just in case you know i scale out just like i scale in to bitcoin speaking of dogecoin now and by the way,DOGE,
Altcoin Daily_20210515_CARDANO SLEEPING GIANT CRYPTOCURRENCY OF 2021 (CRAZY ADA PRICE PREDICTION) CARDANO GOOD INVESTMENT.en.vtt,00:10:31.760,00:10:42.399,DOGE,this is how you can tell that we're in a frothy time in the bull market dogecoin price jumps 30 percent after coinbase says it will list token coin refuses,DOGE,
Altcoin Daily_20210515_CARDANO SLEEPING GIANT CRYPTOCURRENCY OF 2021 (CRAZY ADA PRICE PREDICTION) CARDANO GOOD INVESTMENT.en.vtt,00:10:42.399,00:10:55.040,DOGE,to roll over and play dead and headlines like this make me nervous he's a dogecoin millionaire according to the new york times and he's not selling and him posing,DOGE,
Altcoin Daily_20210515_CARDANO SLEEPING GIANT CRYPTOCURRENCY OF 2021 (CRAZY ADA PRICE PREDICTION) CARDANO GOOD INVESTMENT.en.vtt,00:10:55.040,00:11:04.000,DOGE,with a dogecoin shirt so you made 1 million off of dogecoin and you aren't selling i thought that was the point of doge you know i think there are,DOGE,
Altcoin Daily_20210515_CARDANO SLEEPING GIANT CRYPTOCURRENCY OF 2021 (CRAZY ADA PRICE PREDICTION) CARDANO GOOD INVESTMENT.en.vtt,00:11:04.000,00:11:14.560,DOGE,plenty of other cryptocurrencies that you could say a real use case can develop a network effect utility dogecoin is quite literal literally and i'm not trying to insult the,DOGE,
Altcoin Daily_20210515_CARDANO SLEEPING GIANT CRYPTOCURRENCY OF 2021 (CRAZY ADA PRICE PREDICTION) CARDANO GOOD INVESTMENT.en.vtt,00:11:14.560,00:11:23.519,DOGE,doge holders it is quite literally you know a coin that oscillates around bitcoin it pumps hard and it can dump hard if i made a one million dollars off,DOGE,
Altcoin Daily_20210515_CARDANO SLEEPING GIANT CRYPTOCURRENCY OF 2021 (CRAZY ADA PRICE PREDICTION) CARDANO GOOD INVESTMENT.en.vtt,00:11:23.519,00:11:35.839,DOGE,doge i'd realize some profits but that's me i'm a conservative investor all right my friends my name is aaron at alt coin daily i hope you got value in,DOGE,
Altcoin Daily_20210516_URGENT - Do NOT Sell Your Cryptocurrency! ALTCOINS ARE BIGGEST OPPORTUNITY SINCE THE INTERNET!!.en.vtt,00:05:32.320,00:05:42.560,crypto_space,the way the entire lending industry works the entire derivatives industry works just like there's so many people right now putting their assets into cryptocurrencies and you know the prediction,,
Altcoin Daily_20210516_URGENT - Do NOT Sell Your Cryptocurrency! ALTCOINS ARE BIGGEST OPPORTUNITY SINCE THE INTERNET!!.en.vtt,00:06:18.240,00:06:29.280,ETH,with ethereum ethereum devs have calculated how to defuse the difficulty bomb so this is something that's happening in tandem as ethereum switches from proof of work to proof of,ETH,
Altcoin Daily_20210516_URGENT - Do NOT Sell Your Cryptocurrency! ALTCOINS ARE BIGGEST OPPORTUNITY SINCE THE INTERNET!!.en.vtt,00:06:41.199,00:06:52.319,ETH,less profitable over time by exponentially increasing the lag between the production of each block and why would they want to make mining on ethereum slower well it's to de-incentivize,ETH,
Altcoin Daily_20210516_URGENT - Do NOT Sell Your Cryptocurrency! ALTCOINS ARE BIGGEST OPPORTUNITY SINCE THE INTERNET!!.en.vtt,00:07:14.639,00:07:25.520,ETH,agreed to delay the bomb until december so about a 6 month delay right now it takes an average of 13 seconds to mine a block on ethereum without delaying,ETH,
Altcoin Daily_20210516_URGENT - Do NOT Sell Your Cryptocurrency! ALTCOINS ARE BIGGEST OPPORTUNITY SINCE THE INTERNET!!.en.vtt,00:09:39.360,00:09:50.560,ETH,to 8.6 apy with a block fight interest account so for those of you that hold bitcoin ethereum litecoin others also a vast array of stable coins and you're looking,ETH,
Altcoin Daily_20210516_URGENT - Do NOT Sell Your Cryptocurrency! ALTCOINS ARE BIGGEST OPPORTUNITY SINCE THE INTERNET!!.en.vtt,00:10:02.959,00:10:13.040,crypto_space,deposit of 25 or more and crypto terms and restrictions apply link down below support the channel check it out and also if you're asking yourself hey how am i,,
Altcoin Daily_20210516_URGENT - Do NOT Sell Your Cryptocurrency! ALTCOINS ARE BIGGEST OPPORTUNITY SINCE THE INTERNET!!.en.vtt,00:10:22.079,00:10:35.680,crypto_space,where basically you can borrow against your cryptocurrency and crypto backed loans allow you to access liquidity without selling link down below check it out and next piece of very,,
"Altcoin Daily_20210517_MOAR FINANCE - A BETTER DEFI LENDING PROTOCOL _ AAVE, COMP, NEXO COMPETITOR.en.vtt",00:04:45.440,00:04:56.560,crypto_space,the maturing cross chain protocols and address constraints such as high gas costs and limited asset exchange to create a borderless lending platform so before i share with you this,,
"Altcoin Daily_20210517_MOAR FINANCE - A BETTER DEFI LENDING PROTOCOL _ AAVE, COMP, NEXO COMPETITOR.en.vtt",00:10:31.200,00:10:43.519,crypto_space,for sponsoring today's video this is a project i'm definitely keeping under on my radar make sure you give these guys a follow all right see you tomorrow,,
Altcoin Daily_20210517_My Cryptocurrency Investing Strategy HAS CHANGED in 2021! Big Ethereum_Zilliqa Update! [PERSONAL].en.vtt,00:01:19.439,00:01:30.880,BTC,whatever he wants but really pay attention to the actions that's what counts moving forward to point number two this little reset that we saw put bitcoin in a very,BTC,
Altcoin Daily_20210517_My Cryptocurrency Investing Strategy HAS CHANGED in 2021! Big Ethereum_Zilliqa Update! [PERSONAL].en.vtt,00:02:03.280,00:02:14.879,BTC,bitcoin is it overvalued or undervalued based on the real on chain volume transactions that are happening many people say this is a more accurate some even say more organic,BTC,
Altcoin Daily_20210517_My Cryptocurrency Investing Strategy HAS CHANGED in 2021! Big Ethereum_Zilliqa Update! [PERSONAL].en.vtt,00:03:41.680,00:03:54.400,crypto_space,hodlers that ended up capitulating at a loss meanwhile long-term hodlers and miners are stacking sats at an increasing pace clearly buying the dip so obviously nothing is a hundred,,
Altcoin Daily_20210517_My Cryptocurrency Investing Strategy HAS CHANGED in 2021! Big Ethereum_Zilliqa Update! [PERSONAL].en.vtt,00:06:40.560,00:06:54.319,DOGE,okay let's get to the most recent altcoin news starting with ship ship is known as the dogecoin killer vitalik butrin burns over six billion dollars in ship tokens says,DOGE,
Altcoin Daily_20210517_My Cryptocurrency Investing Strategy HAS CHANGED in 2021! Big Ethereum_Zilliqa Update! [PERSONAL].en.vtt,00:06:54.319,00:07:04.560,DOGE,he doesn't want the power so he has burned almost half of shibs total circulating supply so this is a meme coin shib dogecoin killer like i said and butrin,DOGE,
Altcoin Daily_20210517_My Cryptocurrency Investing Strategy HAS CHANGED in 2021! Big Ethereum_Zilliqa Update! [PERSONAL].en.vtt,00:08:25.919,00:08:36.560,crypto_space,joined the network created by paxos trust co to settle stock trades in minutes rather than days by using blockchain the latest sign of wall street's growing adoption of the,,
Altcoin Daily_20210518_Top 7 Altcoins Gems (INSANE POTENTIAL) Making Cryptocurrency News! Best Crypto Investment MAY 2021.en.vtt,00:03:37.599,00:03:51.040,crypto_space,for cardano i think you understand this but this speaks even more so to the way this space is trending interoperable multi-chain chains talking to each other and some blockchain,,
Altcoin Daily_20210518_Top 7 Altcoins Gems (INSANE POTENTIAL) Making Cryptocurrency News! Best Crypto Investment MAY 2021.en.vtt,00:07:29.120,00:07:41.360,ETH,end of may take a look at your screen this is ethereum metrics today compared to one year ago there's no other way to slice it ethereum metrics just keep,ETH,
Altcoin Daily_20210518_Top 7 Altcoins Gems (INSANE POTENTIAL) Making Cryptocurrency News! Best Crypto Investment MAY 2021.en.vtt,00:10:07.760,00:10:23.120,crypto_space,that wood said so tldr polka dot is in its final phase of its main net launch polka dot holders congratulations let's talk about avalanche actually let's talk about tether,,
Altcoin Daily_20210518_Top 7 Altcoins Gems (INSANE POTENTIAL) Making Cryptocurrency News! Best Crypto Investment MAY 2021.en.vtt,00:10:39.519,00:10:50.240,BTC,actually the ninth blockchain the tether has been launched on following its initial launch on bitcoin's omni layer tether is the largest stable coin on the market with a market,BTC,
"Altcoin Daily_20210519_⚠️Cryptocurrency Hodlers - IT'S A TRAP! _ BITCOIN, ETH, & ALTCOINS CRASHING DUE TO MANIPULATION!.en.vtt",00:01:58.399,00:02:10.319,BTC,community does he like bitcoin does he not like bitcoin it doesn't matter to say that he caused a 53 dip is giving elon way too much credit so is,BTC,
"Altcoin Daily_20210519_⚠️Cryptocurrency Hodlers - IT'S A TRAP! _ BITCOIN, ETH, & ALTCOINS CRASHING DUE TO MANIPULATION!.en.vtt",00:04:07.920,00:04:19.519,BTC,but it's massive and it's working with the prc the people's republic of china the purpose of today's press release alongside all the fud posting is to get bitcoin lower,BTC,
"Altcoin Daily_20210519_⚠️Cryptocurrency Hodlers - IT'S A TRAP! _ BITCOIN, ETH, & ALTCOINS CRASHING DUE TO MANIPULATION!.en.vtt",00:06:07.280,00:06:21.440,BTC,buying and here's the good part guys no amount of fud changes bitcoins fundamental value proposition sound uncensorable permissionless money this was true a thousand dollars thirty thousand dollars sixty,BTC,
"Altcoin Daily_20210519_⚠️Cryptocurrency Hodlers - IT'S A TRAP! _ BITCOIN, ETH, & ALTCOINS CRASHING DUE TO MANIPULATION!.en.vtt",00:12:40.320,00:12:57.360,ETH,ethereum has risen 45 percent you could say in less than a day bitcoin has risen 33 percent adios altcoin season every crypto asset in the top 100 sees red,ETH,
Altcoin Daily_20210520_EMERGENCY! All Bitcoin & Ethereum Hodlers MUST WATCH - IS CRYPTOCURRENCY MARKET GOING UP OR DOWN!.en.vtt,00:01:07.920,00:01:18.320,BTC,the profit they were carrying my guess is these buyers came in at the january rally from around 24 000 to a 40 000 bitcoin so these people bought recently,BTC,
Altcoin Daily_20210520_EMERGENCY! All Bitcoin & Ethereum Hodlers MUST WATCH - IS CRYPTOCURRENCY MARKET GOING UP OR DOWN!.en.vtt,00:01:50.560,00:02:01.920,BTC,storm for bitcoin's crash but now that we've reset where do we stand now in the market exchange flows have now switched to strongly bullish so coins moving from strong,BTC,
Altcoin Daily_20210520_EMERGENCY! All Bitcoin & Ethereum Hodlers MUST WATCH - IS CRYPTOCURRENCY MARKET GOING UP OR DOWN!.en.vtt,00:09:20.000,00:09:33.920,crypto_space,brand was revealed alongside a 1.14 million dollar seed funding round led by dapper labs obviously the company behind the flow blockchain so something to keep on the radar especially,,
Altcoin Daily_20210521_BREAKING NEWS - MASSIVE CHINA BITCOIN MANIPULATION! US CRYPTO CRACKDOWN -- FAKE!!! ETH CARDANO NEWS!.en.vtt,00:00:00.000,00:00:12.400,DOGE,welcome back everybody to altcoin daily my name is aaron in today's video i want to talk to you about cardano and dogecoin nfts on instagram nfts are just getting,DOGE,
Altcoin Daily_20210521_BREAKING NEWS - MASSIVE CHINA BITCOIN MANIPULATION! US CRYPTO CRACKDOWN -- FAKE!!! ETH CARDANO NEWS!.en.vtt,00:02:01.680,00:02:14.319,BTC,of a broader plunge that has seen the digital currency tumble more than 40 percent from its peak so just bad news bad news bad news for bitcoin combine that,BTC,
Altcoin Daily_20210521_BREAKING NEWS - MASSIVE CHINA BITCOIN MANIPULATION! US CRYPTO CRACKDOWN -- FAKE!!! ETH CARDANO NEWS!.en.vtt,00:03:43.440,00:03:55.760,BTC,to me that whether china has an unfavorable opinion on bitcoin you can create fod just the same as if china has generally favorable opinions on bitcoin you can still,BTC,
