Podcast_Title,Start_Time,End_Time,Auto_Label,Text,Coin,Sentiment
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:03:48.400,00:03:56.239,crypto_space,is daryl from daily crypto day trade signals let's get into the content peace out all right everybody let's jump into the content uh what i'm going to talk to,,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:03:56.239,00:04:08.400,ETH,you about is i'm going to talk to you about the ethereum btc correlation i'm going to give you the what i consider the golden ratio between ethereum btc i'm,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:04:08.400,00:04:16.959,BTC,going to talk to you about the stock to flow chart the btc stock flow chart which gives you a price prediction of where btc is going to go and,BTC,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:04:16.959,00:04:28.479,ETH,if we use that ratio between bitcoin and ethereum this will let you know and be indicative of where we can see ethereum price going and that will allow us,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:04:28.479,00:04:39.520,ETH,to predict the price movement uh for this bull run but before we do that we need to look at the historical movement of ethereum so let's take a look,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:04:39.520,00:04:52.400,ETH,at that chart right now and let's map that out so here you're looking at the the price chart for ethereum from inception up until uh today and you can,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:04:52.400,00:05:04.880,ETH,see that uh over time ethereum has made some measured moves now if you look at the bitcoin having and uh and also the bitcoin crashes and consolidations you'll know,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:05:04.880,00:05:15.759,ETH,and later i'll show you the btc ethereum chart and you can see that both tend to follow each other's trend with a very uh concise correlation in terms of,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:05:15.759,00:05:25.440,ETH,ratio uh and and you'll see that how how that pans out so let's take a look at ethereum uh if we go back here in this area ethereum was,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:06:02.400,00:06:14.800,ETH,up all the way to 1200 area here that was about a 4x and that was the big peak in 2018 and then we saw the two-year crash of ethereum,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:06:14.800,00:06:28.319,ETH,where ethereum's price just basically dumped from 1400 and went as low as you know less than 100 bucks so then we can see after that two years in this,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:06:28.319,00:06:42.400,ETH,area here uh ethereum picked up again to about 200 bucks and then made a 14x movement to where we are today at about uh 2700 now remember yesterday ethereum,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:06:52.800,00:07:04.560,ETH,if we look at the uh if we look at the one month uh prices for ethereum and btc you can still see that ethereum is outperforming uh btc it's,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:07:04.560,00:07:19.680,BTC,up 53 compared to uh btc which is not down 5.63 and you can see that the bitcoin dominance is dropping again etc so let's take a look at you,BTC,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:07:19.680,00:07:31.199,ETH,know ethereum's ecosystem and you can see that right now you know if you look at the snapshot of ethereum ecosystem you can see that most of the d5 projects,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:07:31.199,00:07:45.759,ETH,are built on ethereum and recently you've heard about the announcement where visa decided that it would use ethereum as part of its payment system so that's really bullish news,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:07:45.759,00:07:55.440,ETH,so i still really think that ethereum is still in its early days and has a long way to go uh you know most people know about bitcoin uh people,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:07:55.440,00:08:04.400,ETH,have heard of ethereum but if you talk about all of these d5 projects most people have never heard about these projects so i still think there's lots of room,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:08:04.400,00:08:15.680,ETH,to grow and uh you know as i mentioned before uh in in the historical movement of the ethereum charts you know so the first big move for ethereum was,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:08:15.680,00:08:26.960,ETH,a 10x then we had a 30x move then we had a 4x move and a 14x move and these correlate pretty closely with the ethereum with the bitcoin having,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:08:26.960,00:08:41.120,ETH,excuse me so let's take a look at the correlation between bitcoin and ethereum so as you can see this is the ethereum chart here this is a bitcoin chart,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:08:41.120,00:08:50.080,ETH,here and as you can see when bitcoin makes a new high ethereum makes a new high when we have a bitcoin low we also have ethereum low when we,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:08:50.080,00:09:02.480,ETH,have a bitcoin high we have also ethereum high and you can see that the pattern uh is pretty similar so this is really indicative of the fact that the,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:09:02.480,00:09:14.480,ETH,ratio between bitcoin and ethereum is pretty much picked and right now that ratio is sitting at 0.049 so what we're going to do now is we're going to move,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:09:14.480,00:09:24.720,BTC,on to the stock to flow model because the stock to flow model will tell you exactly where bitcoin should be trading uh based on that model and then we,BTC,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:09:24.720,00:09:34.959,ETH,can use the ratio that i just discussed at 0.049 and then we can also determine where the ethereum price uh should be so let's get into the stock to,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:10:30.959,00:10:42.160,BTC,flow model predicts that in july we should have a a bitcoin price of around about 85 000 so if i use the ratio of 0.049 which is a current,BTC,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:10:42.160,00:10:52.640,ETH,ratio between bitcoin and ethereum then that should give me an ethereum price of around about four thousand one hundred and sixty-five dollars so if you look at our pricing,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:11:06.079,00:11:16.399,BTC,april 30th 2021 if the stock flow model is looking at a 67 000 bitcoin i mean that would make me definitely happy and if we look at it if,BTC,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:11:16.399,00:11:32.560,ETH,we look at a 67 thousand dollar bitcoin then that gives me uh around about a 3800 dollar uh ethereum price so i definitely believe that uh my next measure,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:11:32.560,00:11:44.000,ETH,move for bitcoin is going to be around about 65 000 uh and that will give me a 3185 ethereum then we'll see a seventy thousand dollar move uh in,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:11:44.000,00:11:55.600,ETH,bitcoin and that will give me a three thousand four hundred and thirty dollar uh ethereum so i believe by the end of this uh bull cycle uh in 2021,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:11:55.600,00:12:04.560,BTC,that we should be able to see at least a hundred thousand dollar uh btc so if we hit a hundred thousand dollar btc by the end of this cycle,BTC,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:12:04.560,00:12:16.959,ETH,that will give me an ethereum price of approximately four thousand nine hundred dollars so if you look at the stock to flow uh model here uh they're predicting uh,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:12:16.959,00:12:29.600,ETH,approximately between eighty seven thousand and ninety thousand dollar uh btc price so if i do hit my 90 000 that gives me an ethereum price based on the 0.049,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:12:29.600,00:12:42.000,crypto_space,ratio of 4 uh 410 so i'm a little bit more bullish i definitely think that we can hit a hundred thousand during this bull cycle uh some people have,,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:12:59.519,00:13:08.240,ETH,to flow model so based on that i think that the you know the highest price that we'll see during this bull run will be a ethereum price of four,ETH,
"Crypto_Daily_Trade_Signals_20210429_WARNING!_Ethereum_BAD_NEWS_This_Year_!_$10,000_ETH_No_Way_!.en.vtt",00:13:08.240,00:13:19.680,BTC,thousand four hundred and ten dollars uh between four four four one zero and five thousand dollars and that'll be based on a uh bitcoin price between eighty seven thousand,BTC,
Crypto_Daily_Trade_Signals_20210429_Who_Let_The_Doge_Out__Doge_Day_Afternoon____Elon_Musk__SNL_The_Doge_Father!.en.vtt,00:00:11.120,00:00:23.199,DOGE,day afternoon who let the doge out and uh yeah so let's talk about where i see dogecoin coming uh coming for the next week uh right now doge is,DOGE,
Crypto_Daily_Trade_Signals_20210429_Who_Let_The_Doge_Out__Doge_Day_Afternoon____Elon_Musk__SNL_The_Doge_Father!.en.vtt,00:00:23.199,00:00:36.399,DOGE,uh trading around about 30 and a half cents and we can see that doge has formed some significant support around about 30 cents after elon musk on wednesday went,DOGE,
Crypto_Daily_Trade_Signals_20210429_Who_Let_The_Doge_Out__Doge_Day_Afternoon____Elon_Musk__SNL_The_Doge_Father!.en.vtt,00:00:36.399,00:00:51.280,DOGE,on snl and said that he's the god the doge father so that caused dogecoin to go up around about 20 20 percent so when that happened uh uh you,DOGE,
Crypto_Daily_Trade_Signals_20210429_Who_Let_The_Doge_Out__Doge_Day_Afternoon____Elon_Musk__SNL_The_Doge_Father!.en.vtt,00:00:51.280,00:01:01.199,DOGE,know doge went up 20 where do i see those going up for the balance of the week uh if we can uh stay above the 30 cent mark uh,DOGE,
Crypto_Daily_Trade_Signals_20210429_Who_Let_The_Doge_Out__Doge_Day_Afternoon____Elon_Musk__SNL_The_Doge_Father!.en.vtt,00:01:11.040,00:01:20.880,BTC,be confident uh i think we're gonna have some consolidation over this weekend uh because the uh the futures contracts are about to expire we can probably see that bitcoin,BTC,
Crypto_Daily_Trade_Signals_20210429_Who_Let_The_Doge_Out__Doge_Day_Afternoon____Elon_Musk__SNL_The_Doge_Father!.en.vtt,00:01:29.360,00:01:39.280,DOGE,this weekend uh so just keep holding your dogecoin uh i definitely see if we can maintain above 30 cents then uh you know between 32 35 cent next week,DOGE,
Crypto_Daily_Trade_Signals_20210429_Who_Let_The_Doge_Out__Doge_Day_Afternoon____Elon_Musk__SNL_The_Doge_Father!.en.vtt,00:01:39.280,00:01:48.479,crypto_space,is definitely possible and if we get to elon musk or anyone else doing any major tweets we could see it shoot up to 40 percent 40 uh 40 cents,,
Crypto_Daily_Trade_Signals_20210429_Who_Let_The_Doge_Out__Doge_Day_Afternoon____Elon_Musk__SNL_The_Doge_Father!.en.vtt,00:01:48.479,00:01:55.600,DOGE,um so i'm pretty confident you know a lot of people think that doge is a joke coin yeah it might be a hype coin but whatever it's fun i'm,DOGE,
Crypto_Daily_Trade_Signals_20210429_Who_Let_The_Doge_Out__Doge_Day_Afternoon____Elon_Musk__SNL_The_Doge_Father!.en.vtt,00:02:27.920,00:02:38.160,crypto_space,are over uh it's a holiday here in asia so you'll probably see some uh low volumes as well so this is daryl from crypto daily trade signals please smash,,
Crypto_Daily_Trade_Signals_20210429_Who_Let_The_Doge_Out__Doge_Day_Afternoon____Elon_Musk__SNL_The_Doge_Father!.en.vtt,00:03:04.720,00:03:15.120,DOGE,let's uh let's hope that the doge father comes through and we can see that doge goes up to 1.50 or 50 cents soon because i'd love that and i,DOGE,
Crypto_Daily_Trade_Signals_20210429_Who_Let_The_Doge_Out__Doge_Day_Afternoon____Elon_Musk__SNL_The_Doge_Father!.en.vtt,00:03:15.120,00:03:22.400,DOGE,know a lot of you would love it because a lot of you are holding doge please make some comments i would love to hear what you think your price,DOGE,
Crypto_Daily_Trade_Signals_20210430_Don’t_Buy_Dogecoin!_Worst_Coin_Ever!_It_Has_No_Utility!.en.vtt,00:00:00.000,00:00:12.880,crypto_space,good morning everybody it's daryl here from crypto daily trade signals don't buy dodge coin it has no utility and don't forget none of this information i'm giving you is,,
Crypto_Daily_Trade_Signals_20210430_Don’t_Buy_Dogecoin!_Worst_Coin_Ever!_It_Has_No_Utility!.en.vtt,00:00:21.520,00:00:32.480,BTC,do anything but i'm gonna tell you and i'm gonna explain to you that dodge coin does have utility and dodge coin is really very similar to bitcoin but the,BTC,
Crypto_Daily_Trade_Signals_20210430_Don’t_Buy_Dogecoin!_Worst_Coin_Ever!_It_Has_No_Utility!.en.vtt,00:00:32.480,00:00:46.239,BTC,only difference is that uh bitcoin is inflationary uh you know dodge coin is a common store of value bitcoin is a common store value and dodge coin does have,BTC,
Crypto_Daily_Trade_Signals_20210430_Don’t_Buy_Dogecoin!_Worst_Coin_Ever!_It_Has_No_Utility!.en.vtt,00:00:46.239,00:00:54.320,BTC,utility you can actually buy things uh with dodge i'm going to show you the list uh up there in a minute uh what can you buy with uh bitcoin,BTC,
Crypto_Daily_Trade_Signals_20210430_Don’t_Buy_Dogecoin!_Worst_Coin_Ever!_It_Has_No_Utility!.en.vtt,00:00:54.320,00:01:04.559,ETH,think about it uh why is dodge coin better in in some ways to bitcoin well if we look at bitcoin we look at ethereum the transaction fees and the,ETH,
Crypto_Daily_Trade_Signals_20210430_Don’t_Buy_Dogecoin!_Worst_Coin_Ever!_It_Has_No_Utility!.en.vtt,00:01:04.559,00:01:19.280,ETH,speed well the transaction fees are expensive and the speed is slow ethereum is super slow dodge is super fast uh and the fees are almost nothing so dodge coin,ETH,
Crypto_Daily_Trade_Signals_20210430_Don’t_Buy_Dogecoin!_Worst_Coin_Ever!_It_Has_No_Utility!.en.vtt,00:01:19.280,00:01:32.720,ETH,is similar to uh bitcoin except uh dodge coin has unlimited supply where bitcoin has a limited supply ethereum right now before the new eip comes out is also unlimited,ETH,
Crypto_Daily_Trade_Signals_20210430_Don’t_Buy_Dogecoin!_Worst_Coin_Ever!_It_Has_No_Utility!.en.vtt,00:01:32.720,00:01:42.240,ETH,supply yeah you can build a lot of things on ethereum you can't build anything on dodge but i would argue that dodge coin and bitcoin are pretty similar in,ETH,
Crypto_Daily_Trade_Signals_20210430_Don’t_Buy_Dogecoin!_Worst_Coin_Ever!_It_Has_No_Utility!.en.vtt,00:01:42.240,00:01:56.079,BTC,terms of the fact that our common store value and you know what makes bitcoin valuable well it's the belief that it's a hedge against inflation and bitcoin is valuable,BTC,
Crypto_Daily_Trade_Signals_20210430_Don’t_Buy_Dogecoin!_Worst_Coin_Ever!_It_Has_No_Utility!.en.vtt,00:01:56.079,00:02:07.920,BTC,because people are buying it at this price so i would say that dodge coin is not too different than bitcoin in a lot of ways so there's probably going,BTC,
Crypto_Daily_Trade_Signals_20210430_Don’t_Buy_Dogecoin!_Worst_Coin_Ever!_It_Has_No_Utility!.en.vtt,00:02:07.920,00:02:15.280,BTC,to be some haters who are going to be like oh no you know the bitcoin maxwell's no dodge is a crappy coin is a piece of crap don't buy,BTC,
Crypto_Daily_Trade_Signals_20210430_Don’t_Buy_Dogecoin!_Worst_Coin_Ever!_It_Has_No_Utility!.en.vtt,00:02:23.840,00:02:33.120,crypto_space,great coin for transactions like i said it's cheap it's fast uh and it's a it's a good common store value and it does have utility and i'll give you,,
Crypto_Daily_Trade_Signals_20210430_Don’t_Buy_Dogecoin!_Worst_Coin_Ever!_It_Has_No_Utility!.en.vtt,00:03:10.560,00:03:18.959,ETH,or crypto space and then that will open them up and expose them to other things like bitcoin ethereum and stuff like that so it's also i consider a gateway,ETH,
Crypto_Daily_Trade_Signals_20210430_Don’t_Buy_Dogecoin!_Worst_Coin_Ever!_It_Has_No_Utility!.en.vtt,00:03:18.959,00:03:30.720,crypto_space,a gateway bridge coin into the crypto space so yeah so that's i think dodge coin does have utility and i think dodge coin is in some way similar to,,
Crypto_Daily_Trade_Signals_20210430_Don’t_Buy_Dogecoin!_Worst_Coin_Ever!_It_Has_No_Utility!.en.vtt,00:03:30.720,00:03:38.879,BTC,bitcoin uh in a lot of ways so let's talk about uh what you can buy with those and i'll give you the list right now which companies are accepting,BTC,
Crypto_Daily_Trade_Signals_20210430_Don’t_Buy_Dogecoin!_Worst_Coin_Ever!_It_Has_No_Utility!.en.vtt,00:04:00.080,00:04:13.280,DOGE,and everything uh in the dallas maverick world with the dogecoin so there's utility right there more uh tweets from mark cuban postdoc motors uh you can buy a bentley,DOGE,
Crypto_Daily_Trade_Signals_20210430_Don’t_Buy_Dogecoin!_Worst_Coin_Ever!_It_Has_No_Utility!.en.vtt,00:04:35.600,00:04:46.639,DOGE,resort and spa la park hotel air baltic since 2014 you can use bitcoin so they're jumping on the bandwagon now you can uh now you can use dogecoin so,DOGE,
Crypto_Daily_Trade_Signals_20210430_Don’t_Buy_Dogecoin!_Worst_Coin_Ever!_It_Has_No_Utility!.en.vtt,00:05:17.520,00:05:28.000,BTC,utility i think it's pretty similar to bitcoin in a lot of ways so please comment i would love to hear your opinion if you think this video is uh,BTC,
Crypto_Daily_Trade_Signals_20210503_Don't_Buy_Bitcoin!__Buy_Ethereum!__Ethereum_Outperforming_Bitcoin!.en.vtt,00:00:00.000,00:00:12.160,ETH,everybody this is daryl don't buy bitcoin why am i saying don't buy bitcoin well i'm saying you should be buying ethereum why why am i saying you should buy,ETH,
Crypto_Daily_Trade_Signals_20210503_Don't_Buy_Bitcoin!__Buy_Ethereum!__Ethereum_Outperforming_Bitcoin!.en.vtt,00:00:12.160,00:00:25.279,ETH,ethereum well just look over the last year ethereum has outperformed bitcoin over the last six months ethereum has outperformed bitcoin over the last three months a theorem has outperformed,ETH,
Crypto_Daily_Trade_Signals_20210503_Don't_Buy_Bitcoin!__Buy_Ethereum!__Ethereum_Outperforming_Bitcoin!.en.vtt,00:00:25.279,00:00:41.920,ETH,bitcoin over the last seven days ethereum has outperformed bitcoin over the last 24 hours ethereum has outperformed bitcoin so all in all don't buy bitcoin ethereum is definitely the,ETH,
Crypto_Daily_Trade_Signals_20210503_Don't_Buy_Bitcoin!__Buy_Ethereum!__Ethereum_Outperforming_Bitcoin!.en.vtt,00:00:41.920,00:00:56.160,BTC,choice right now and you know if you look at the way the bitcoin price has been trading it's been really range bound between 54 000 and 58.9 and it's,BTC,
Crypto_Daily_Trade_Signals_20210503_Don't_Buy_Bitcoin!__Buy_Ethereum!__Ethereum_Outperforming_Bitcoin!.en.vtt,00:01:03.199,00:01:13.680,ETH,the alt coins it's exploding so you know don't buy bitcoin bitcoin is is not happening ethereum is a place to go and then in july we have the london,ETH,
Crypto_Daily_Trade_Signals_20210503_Don't_Buy_Bitcoin!__Buy_Ethereum!__Ethereum_Outperforming_Bitcoin!.en.vtt,00:01:13.680,00:01:25.520,ETH,harford coming out uh we can expect uh more explosive price action on ethereum and you know i want to hear your comments right down below because here's the question,ETH,
Crypto_Daily_Trade_Signals_20210503_Don't_Buy_Bitcoin!__Buy_Ethereum!__Ethereum_Outperforming_Bitcoin!.en.vtt,00:01:25.520,00:01:39.119,ETH,bitcoin 100 000 or ethereum 6 000 which is going to come first which is going to come first please make your comments down below so i just don't believe,ETH,
Crypto_Daily_Trade_Signals_20210503_Don't_Buy_Bitcoin!__Buy_Ethereum!__Ethereum_Outperforming_Bitcoin!.en.vtt,00:01:39.119,00:01:48.320,BTC,that uh bitcoin has enough steam uh this uh bull run to take us uh over a hundred thousand a lot of bitcoin maximalists are probably going to be start,BTC,
Crypto_Daily_Trade_Signals_20210503_Don't_Buy_Bitcoin!__Buy_Ethereum!__Ethereum_Outperforming_Bitcoin!.en.vtt,00:01:48.320,00:01:59.200,BTC,uh you know smashing the dislikes and start sending me some nasty comments but you know bitcoin is just it's just not not happening as fast as it should be,BTC,
Crypto_Daily_Trade_Signals_20210503_Don't_Buy_Bitcoin!__Buy_Ethereum!__Ethereum_Outperforming_Bitcoin!.en.vtt,00:01:59.200,00:02:07.600,BTC,uh you know the dominance of bitcoin is uh going way down which is good for all coins all cones are are definitely moving up uh you know some of,BTC,
Crypto_Daily_Trade_Signals_20210503_Don't_Buy_Bitcoin!__Buy_Ethereum!__Ethereum_Outperforming_Bitcoin!.en.vtt,00:02:20.400,00:02:32.400,crypto_space,type but yeah you know matic is great uh that is great solana is great uh these coins are making some money for me right now and uh we're definitely,,
Crypto_Daily_Trade_Signals_20210503_Don't_Buy_Bitcoin!__Buy_Ethereum!__Ethereum_Outperforming_Bitcoin!.en.vtt,00:02:32.400,00:02:43.440,ETH,in full-blown old coin season now so yeah put your money in ethereum don't buy bitcoin right now uh but bitcoin is just uh it's just not moving fast enough,ETH,
Crypto_Daily_Trade_Signals_20210503_Don't_Buy_Bitcoin!__Buy_Ethereum!__Ethereum_Outperforming_Bitcoin!.en.vtt,00:03:05.200,00:03:18.720,ETH,000 ethereum giveaway once we hit 5 000 subscribers so peace out be well and be blessed remember this is not financial advice just me expressing my opinions,ETH,
Crypto_Daily_Trade_Signals_20210504_DOGECOIN_BREAKING_NEWS!!!!.en.vtt,00:00:00.000,00:00:08.320,DOGE,everybody this is daryl from daily crypto trade signals and i've got some breaking those news for you this is really exciting you know for the doge army all the,DOGE,
Crypto_Daily_Trade_Signals_20210504_DOGECOIN_BREAKING_NEWS!!!!.en.vtt,00:00:18.240,00:00:27.920,crypto_space,dollar is uh truly incoming this is totally amazing we are now in the number five spot of all the cryptocurrencies in the world you know our total market cap,,
Crypto_Daily_Trade_Signals_20210504_DOGECOIN_BREAKING_NEWS!!!!.en.vtt,00:01:06.240,00:01:17.600,DOGE,snickers can you believe snickers have just uh tweeted about their support for doge axe deodorant says that they're going to produce a deodorant called doge deodorant these are all,DOGE,
Crypto_Daily_Trade_Signals_20210504_DOGECOIN_BREAKING_NEWS!!!!.en.vtt,00:01:30.159,00:01:40.479,DOGE,the uh doge army you can buy merchandise and you can buy tickets so this is totally amazing what's going on right now definitely one dollars incoming guys the doge,DOGE,
Crypto_Daily_Trade_Signals_20210504_DOGECOIN_BREAKING_NEWS!!!!.en.vtt,00:01:40.479,00:01:48.320,DOGE,army is out there let's get the message out there i'm gonna anytime i hear any breaking news i'm gonna give you these quick updated videos on on doge breaking,DOGE,
Crypto_Daily_Trade_Signals_20210504_DOGECOIN_BREAKING_NEWS!!!!.en.vtt,00:01:56.000,00:02:04.479,crypto_space,now so hold on buckle up this daryl for crypto daily trade signals if you like this content please smash that like subscribe and let's get the message out there,,
Crypto_Daily_Trade_Signals_20210504_Dogecoin_Breaking_News!!!__Dogecoin_Smashes_XRP_!_4th_Largest_Cryptocurrency!.en.vtt,00:00:00.000,00:00:09.760,DOGE,this is another amazing announcement for dogecoin this is daryl from daily crypto uh trade signals i have new and breaking news we just moved up to the number four,DOGE,
Crypto_Daily_Trade_Signals_20210504_Dogecoin_Breaking_News!!!__Dogecoin_Smashes_XRP_!_4th_Largest_Cryptocurrency!.en.vtt,00:00:09.760,00:00:24.480,crypto_space,spot on the crypto space we are now the number fourth coin and a market cap of over 68 billion dollars that makes us the fourth largest cryptocurrency in the,,
Crypto_Daily_Trade_Signals_20210504_Dogecoin_Breaking_News!!!__Dogecoin_Smashes_XRP_!_4th_Largest_Cryptocurrency!.en.vtt,00:00:24.480,00:00:36.559,crypto_space,world today is amazing amazing news we already hit 54 cents definitely 55 cents is incoming who knows we could wake up in eight or nine hours in asia and,,
Crypto_Daily_Trade_Signals_20210504_Dogecoin_Breaking_News!!!__Dogecoin_Smashes_XRP_!_4th_Largest_Cryptocurrency!.en.vtt,00:00:51.920,00:01:05.119,crypto_space,amazing news this is very bullish news we are now number four in terms of market cap could we threaten the third spot could we be the third largest cryptocurrency,,
Crypto_Daily_Trade_Signals_20210504_Dogecoin_Breaking_News!!!__Dogecoin_Smashes_XRP_!_4th_Largest_Cryptocurrency!.en.vtt,00:01:05.119,00:01:15.880,crypto_space,coin on the planet this is so bullish i'm daryl from uh daily crypto trade sales if you like this channel please subscribe watch out for scammers in the comments,,
Crypto_Daily_Trade_Signals_20210504_Dogecoin_Update!!!__OMG_!_Amazon_Accepts_Dogecoin_For_Payments!!.en.vtt,00:00:00.000,00:00:10.559,crypto_space,everybody this is uh daryl from uh crypto daily trade signals and uh yeah amazon just announced that you can now buy stuff with dodge coin on amazon using a,,
Crypto_Daily_Trade_Signals_20210504_Dogecoin_Update!!!__OMG_!_Amazon_Accepts_Dogecoin_For_Payments!!.en.vtt,00:00:35.200,00:00:46.719,DOGE,with so there's a lot of utility there some interesting news gemini you can now trade doge on gemini you can now cho uh trade dogecoin on robinhood you can,DOGE,
Crypto_Daily_Trade_Signals_20210504_Dogecoin_Update!!!__OMG_!_Amazon_Accepts_Dogecoin_For_Payments!!.en.vtt,00:00:46.719,00:00:58.239,DOGE,now uh trade uh doge on etoro so that's really big news uh as you know etoro is pretty much the market leader in terms of copy trading so that's,DOGE,
Crypto_Daily_Trade_Signals_20210504_Dogecoin_Update!!!__OMG_!_Amazon_Accepts_Dogecoin_For_Payments!!.en.vtt,00:00:58.239,00:01:06.479,BTC,really big news and yesterday you saw that uh bitcoin had a big dip and if you look at the inflows uh you can see that the whales had a,BTC,
